5241 28968
1686 434 65
2610 2739 22
2739 2610 22
2821 5055 35
5055 2821 35
780 1194 27
1194 780 27
1304 1328 49
1328 1304 49
1113 2090 82
2090 1113 82
394 1555 98
1555 394 98
3412 4349 54
4349 3412 54
3096 3522 99
3522 3096 99
1272 3955 16
3955 1272 16
335 1616 6
1616 335 6
3058 4114 85
4114 3058 85
2886 5037 44
5037 2886 44
2760 4460 29
4460 2760 29
2464 2821 90
2821 2464 90
785 4541 81
4541 785 81
4232 4693 22
4693 4232 22
1207 4986 28
4986 1207 28
240 2810 59
2810 240 59
2564 4680 93
4680 2564 93
379 4530 8
4530 379 8
2909 4576 20
4576 2909 20
2861 3254 58
3254 2861 58
3115 4818 20
4818 3115 20
2404 4202 7
4202 2404 7
454 2195 38
2195 454 38
1518 4537 36
4537 1518 36
1283 1308 58
1308 1283 58
894 2267 2
2267 894 2
610 707 78
707 610 78
559 581 55
581 559 55
1334 3529 96
3529 1334 96
283 4245 87
4245 283 87
1369 4579 31
4579 1369 31
1231 2415 65
2415 1231 65
3793 3962 86
3962 3793 86
2855 2866 76
2866 2855 76
2464 3305 18
3305 2464 18
117 2731 3
2731 117 3
598 2277 96
2277 598 96
4040 4709 42
4709 4040 42
1167 1377 35
1377 1167 35
49 200 68
200 49 68
2309 4748 44
4748 2309 44
1750 2298 65
2298 1750 65
4282 4707 10
4707 4282 10
55 1833 15
1833 55 15
172 4940 61
4940 172 61
373 3243 43
3243 373 43
67 2732 70
2732 67 70
545 4912 48
4912 545 48
580 2435 24
2435 580 24
562 3169 44
3169 562 44
1413 4896 84
4896 1413 84
2768 4944 5
4944 2768 5
1021 3700 100
3700 1021 100
934 4022 77
4022 934 77
2220 4083 80
4083 2220 80
966 1969 68
1969 966 68
2614 3262 37
3262 2614 37
3109 3337 57
3337 3109 57
3685 4492 48
4492 3685 48
4112 4661 58
4661 4112 58
3381 4664 48
4664 3381 48
2904 4529 66
4529 2904 66
256 797 34
797 256 34
3927 4532 30
4532 3927 30
154 3198 89
3198 154 89
470 2929 12
2929 470 12
706 896 67
896 706 67
1353 4957 61
4957 1353 61
4289 4290 38
4290 4289 38
751 755 65
755 751 65
845 4232 88
4232 845 88
1144 2379 56
2379 1144 56
571 4394 48
4394 571 48
1310 1424 67
1424 1310 67
2299 4184 46
4184 2299 46
1974 2564 31
2564 1974 31
1893 3635 27
3635 1893 27
1400 5055 84
5055 1400 84
115 1833 75
1833 115 75
1304 1404 41
1404 1304 41
1435 2979 77
2979 1435 77
1961 3879 83
3879 1961 83
1610 1634 37
1634 1610 37
1270 2242 33
2242 1270 33
326 4421 12
4421 326 12
190 4488 35
4488 190 35
287 3731 73
3731 287 73
3035 4350 84
4350 3035 84
2989 3225 33
3225 2989 33
4374 5046 25
5046 4374 25
717 1579 19
1579 717 19
1696 2599 8
2599 1696 8
919 3772 62
3772 919 62
1929 4986 10
4986 1929 10
1569 1964 76
1964 1569 76
1575 2991 21
2991 1575 21
1964 3858 19
3858 1964 19
2559 4909 31
4909 2559 31
254 2559 26
2559 254 26
3577 5082 30
5082 3577 30
213 1260 72
1260 213 72
2179 4384 26
4384 2179 26
2140 2790 19
2790 2140 19
3452 5122 35
5122 3452 35
1743 2709 35
2709 1743 35
251 5049 63
5049 251 63
2253 4311 79
4311 2253 79
3324 3954 11
3954 3324 11
1705 5160 24
5160 1705 24
2089 2246 90
2246 2089 90
2646 3431 2
3431 2646 2
2775 4609 27
4609 2775 27
9 3777 37
3777 9 37
3268 3770 47
3770 3268 47
409 2239 91
2239 409 91
319 4633 99
4633 319 99
1831 2924 18
2924 1831 18
4320 4737 98
4737 4320 98
1518 2433 68
2433 1518 68
2715 3854 32
3854 2715 32
2538 4157 96
4157 2538 96
4628 4919 40
4919 4628 40
474 2861 80
2861 474 80
1829 2790 78
2790 1829 78
1352 4057 30
4057 1352 30
2027 3199 69
3199 2027 69
254 4912 27
4912 254 27
870 1406 21
1406 870 21
1484 1487 32
1487 1484 32
50 4643 30
4643 50 30
187 837 75
837 187 75
682 2225 16
2225 682 16
155 3689 67
3689 155 67
74 749 76
749 74 76
696 4184 53
4184 696 53
2882 2883 2
2883 2882 2
1127 4176 78
4176 1127 78
2981 3122 34
3122 2981 34
3075 3829 67
3829 3075 67
1089 4660 28
4660 1089 28
1562 2798 37
2798 1562 37
1113 1345 17
1345 1113 17
631 4898 76
4898 631 76
3479 4935 93
4935 3479 93
1669 4921 45
4921 1669 45
983 4130 32
4130 983 32
508 4573 38
4573 508 38
120 4745 34
4745 120 34
2699 4276 10
4276 2699 10
1447 1888 2
1888 1447 2
1269 4221 45
4221 1269 45
1345 4412 48
4412 1345 48
2646 2981 52
2981 2646 52
1105 2562 58
2562 1105 58
3672 4173 22
4173 3672 22
679 4651 65
4651 679 65
114 1594 81
1594 114 81
3761 4928 16
4928 3761 16
1706 4953 36
4953 1706 36
3015 3891 61
3891 3015 61
4202 4398 77
4398 4202 77
1074 3180 3
3180 1074 3
2146 4992 39
4992 2146 39
2464 4166 55
4166 2464 55
630 3597 28
3597 630 28
4609 4643 59
4643 4609 59
35 2832 78
2832 35 78
1404 3815 28
3815 1404 28
2350 2966 21
2966 2350 21
633 2307 91
2307 633 91
2799 3967 57
3967 2799 57
1802 2998 77
2998 1802 77
1489 4424 16
4424 1489 16
1530 4845 44
4845 1530 44
2735 5055 69
5055 2735 69
1672 3770 71
3770 1672 71
67 2624 34
2624 67 34
1042 2559 54
2559 1042 54
2902 4021 68
4021 2902 68
1976 2744 53
2744 1976 53
1435 2500 34
2500 1435 34
3786 4167 54
4167 3786 54
2054 3180 83
3180 2054 83
1030 4994 77
4994 1030 77
83 5065 27
5065 83 27
1974 2242 57
2242 1974 57
3791 3938 16
3938 3791 16
2140 2238 35
2238 2140 35
975 4205 59
4205 975 59
569 5005 73
5005 569 73
1628 4236 29
4236 1628 29
2195 3858 80
3858 2195 80
3204 4349 6
4349 3204 6
3624 3912 97
3912 3624 97
3631 3868 66
3868 3631 66
2256 2583 96
2583 2256 96
3500 4022 23
4022 3500 23
1918 4034 85
4034 1918 85
3254 4770 13
4770 3254 13
4043 4438 28
4438 4043 28
795 3332 38
3332 795 38
394 1893 44
1893 394 44
2900 4232 93
4232 2900 93
689 2053 9
2053 689 9
2584 3777 62
3777 2584 62
1228 1530 27
1530 1228 27
120 1154 87
1154 120 87
22 2861 68
2861 22 68
434 1229 96
1229 434 96
1750 2227 58
2227 1750 58
123 2821 19
2821 123 19
3793 4936 44
4936 3793 44
1500 4045 14
4045 1500 14
2295 4076 86
4076 2295 86
1385 3853 85
3853 1385 85
10 2821 16
2821 10 16
1590 2535 34
2535 1590 34
1964 2787 12
2787 1964 12
721 4087 79
4087 721 79
200 3793 30
3793 200 30
1232 2751 8
2751 1232 8
2453 3649 25
3649 2453 25
914 2860 3
2860 914 3
1122 2140 11
2140 1122 11
655 2287 33
2287 655 33
3208 4933 58
4933 3208 58
1497 4569 29
4569 1497 29
1432 3260 61
3260 1432 61
1352 3425 86
3425 1352 86
120 2456 21
2456 120 21
3009 4987 7
4987 3009 7
3210 4473 100
4473 3210 100
120 1595 84
1595 120 84
1146 1472 99
1472 1146 99
1605 4152 88
4152 1605 88
2861 3685 85
3685 2861 85
1170 3858 5
3858 1170 5
3866 4569 68
4569 3866 68
3267 3745 91
3745 3267 91
691 2976 62
2976 691 62
2725 3215 79
3215 2725 79
2682 4475 66
4475 2682 66
3698 4232 31
4232 3698 31
2538 3096 59
3096 2538 59
1901 4232 24
4232 1901 24
1792 4303 52
4303 1792 52
1472 4045 46
4045 1472 46
1036 1038 11
1038 1036 11
857 4373 57
4373 857 57
2254 3514 61
3514 2254 61
1554 2766 45
2766 1554 45
706 1283 46
1283 706 46
723 2287 41
2287 723 41
2194 4787 42
4787 2194 42
2481 3253 61
3253 2481 61
692 4886 63
4886 692 63
3024 3425 18
3425 3024 18
4680 5055 64
5055 4680 64
2564 4232 77
4232 2564 77
1724 3770 83
3770 1724 83
933 1415 27
1415 933 27
558 4166 69
4166 558 69
1668 1885 2
1885 1668 2
83 4130 32
4130 83 32
1693 4105 17
4105 1693 17
3103 3463 13
3463 3103 13
4014 4156 35
4156 4014 35
1052 1054 79
1054 1052 79
1854 2931 50
2931 1854 50
4062 4605 56
4605 4062 56
484 2576 45
2576 484 45
335 3690 64
3690 335 64
3833 4014 10
4014 3833 10
2227 3017 75
3017 2227 75
335 1180 94
1180 335 94
1544 5196 45
5196 1544 45
1689 3147 7
3147 1689 7
3724 4868 49
4868 3724 49
3445 4305 29
4305 3445 29
3660 4464 97
4464 3660 97
3635 4770 24
4770 3635 24
137 1719 19
1719 137 19
147 2900 6
2900 147 6
1345 2555 79
2555 1345 79
300 2380 9
2380 300 9
1378 3592 31
3592 1378 31
2797 4323 47
4323 2797 47
724 2399 76
2399 724 76
133 3412 76
3412 133 76
1504 3165 78
3165 1504 78
169 489 1
489 169 1
3200 4126 91
4126 3200 91
948 2407 56
2407 948 56
3366 3449 28
3449 3366 28
3053 3203 43
3203 3053 43
1813 2866 74
2866 1813 74
4208 5035 92
5035 4208 92
1089 4118 14
4118 1089 14
2025 3234 2
3234 2025 2
1834 3945 68
3945 1834 68
1874 3963 14
3963 1874 14
823 4556 14
4556 823 14
872 1086 43
1086 872 43
3237 3737 25
3737 3237 25
1838 2761 64
2761 1838 64
1436 4192 29
4192 1436 29
2121 2407 19
2407 2121 19
4220 5218 75
5218 4220 75
569 2478 14
2478 569 14
2866 5147 94
5147 2866 94
2773 3815 67
3815 2773 67
542 4158 37
4158 542 37
816 2593 26
2593 816 26
171 3398 16
3398 171 16
3500 4057 18
4057 3500 18
995 3951 61
3951 995 61
2916 4912 49
4912 2916 49
132 1949 74
1949 132 74
3222 4135 26
4135 3222 26
1170 2032 63
2032 1170 63
3529 3530 58
3530 3529 58
4407 4680 26
4680 4407 26
2543 3524 90
3524 2543 90
1355 4539 17
4539 1355 17
4204 4745 38
4745 4204 38
2710 4521 16
4521 2710 16
133 920 12
920 133 12
237 4232 40
4232 237 40
1325 3085 69
3085 1325 69
3096 3635 20
3635 3096 20
966 2795 10
2795 966 10
1234 3180 63
3180 1234 63
2225 2672 48
2672 2225 48
2243 2573 23
2573 2243 23
1298 4529 80
4529 1298 80
2486 4389 28
4389 2486 28
2909 3484 56
3484 2909 56
4997 5176 48
5176 4997 48
357 3307 35
3307 357 35
789 4617 97
4617 789 97
2927 3970 76
3970 2927 76
129 4648 64
4648 129 64
3962 4935 66
4935 3962 66
1915 3529 7
3529 1915 7
3635 3959 37
3959 3635 37
2242 3891 98
3891 2242 98
1069 4448 4
4448 1069 4
865 3660 84
3660 865 84
2231 4286 72
4286 2231 72
303 954 60
954 303 60
1768 3434 35
3434 1768 35
2116 3097 94
3097 2116 94
3748 4247 36
4247 3748 36
285 2601 1
2601 285 1
1722 3810 1
3810 1722 1
1934 5192 67
5192 1934 67
746 1882 69
1882 746 69
2346 2684 3
2684 2346 3
1854 3956 75
3956 1854 75
123 4166 84
4166 123 84
1009 4802 62
4802 1009 62
526 1151 22
1151 526 22
10 4166 81
4166 10 81
2616 4718 51
4718 2616 51
2728 3912 21
3912 2728 21
1192 2436 13
2436 1192 13
1475 1782 68
1782 1475 68
896 3962 79
3962 896 79
1934 3693 84
3693 1934 84
401 4668 36
4668 401 36
3851 4320 70
4320 3851 70
720 3866 91
3866 720 91
3016 4415 100
4415 3016 100
894 4541 60
4541 894 60
2045 5215 99
5215 2045 99
1247 4837 35
4837 1247 35
878 3545 32
3545 878 32
85 1182 78
1182 85 78
200 3479 92
3479 200 92
3479 3793 79
3793 3479 79
55 3345 19
3345 55 19
801 1174 38
1174 801 38
860 2254 27
2254 860 27
3590 4353 40
4353 3590 40
433 1244 20
1244 433 20
2574 3790 73
3790 2574 73
3476 4935 100
4935 3476 100
519 4268 94
4268 519 94
1882 3970 81
3970 1882 81
3247 5140 86
5140 3247 86
43 1975 57
1975 43 57
1533 5032 16
5032 1533 16
494 519 86
519 494 86
2714 3930 93
3930 2714 93
1112 2071 28
2071 1112 28
5101 5102 14
5102 5101 14
3096 4156 77
4156 3096 77
755 2763 25
2763 755 25
1464 2867 72
2867 1464 72
115 3345 79
3345 115 79
3945 4968 100
4968 3945 100
777 1609 89
1609 777 89
982 1053 92
1053 982 92
2153 4054 10
4054 2153 10
2464 4323 24
4323 2464 24
526 4384 83
4384 526 83
4236 4664 53
4664 4236 53
1327 4186 48
4186 1327 48
2915 3074 72
3074 2915 72
3855 3941 51
3941 3855 51
3829 4546 30
4546 3829 30
558 2564 35
2564 558 35
573 2717 1
2717 573 1
2683 4908 58
4908 2683 58
1701 2208 16
2208 1701 16
1060 2492 73
2492 1060 73
1525 2105 9
2105 1525 9
977 4770 26
4770 977 26
1352 2866 83
2866 1352 83
1021 5065 5
5065 1021 5
1540 2986 51
2986 1540 51
462 1550 21
1550 462 21
1553 4115 47
4115 1553 47
2109 4526 70
4526 2109 70
857 2715 71
2715 857 71
1441 2646 2
2646 1441 2
1555 4157 23
4157 1555 23
1252 3505 46
3505 1252 46
2181 3433 21
3433 2181 21
433 4941 69
4941 433 69
1031 3888 6
3888 1031 6
2242 3500 51
3500 2242 51
1472 5227 40
5227 1472 40
1620 2047 68
2047 1620 68
554 2692 87
2692 554 87
448 4078 63
4078 448 63
4419 4962 92
4962 4419 92
573 1489 25
1489 573 25
719 4661 75
4661 719 75
217 3788 72
3788 217 72
3020 4935 64
4935 3020 64
542 2480 11
2480 542 11
2646 4608 11
4608 2646 11
513 3991 99
3991 513 99
3734 4582 97
4582 3734 97
1334 1562 57
1562 1334 57
1777 4122 10
4122 1777 10
1029 4673 89
4673 1029 89
1525 3122 98
3122 1525 98
31 2960 30
2960 31 30
1951 1983 41
1983 1951 41
2277 4022 10
4022 2277 10
1328 4956 69
4956 1328 69
2725 2750 74
2750 2725 74
1598 2510 57
2510 1598 57
1276 3616 77
3616 1276 77
508 1157 66
1157 508 66
2179 3812 2
3812 2179 2
9 2900 28
2900 9 28
2160 3570 99
3570 2160 99
2060 3169 82
3169 2060 82
1562 3530 81
3530 1562 81
335 4545 99
4545 335 99
965 2710 34
2710 965 34
1526 4909 8
4909 1526 8
2379 3949 31
3949 2379 31
1240 3964 77
3964 1240 77
332 3601 58
3601 332 58
1997 3200 56
3200 1997 56
57 3845 81
3845 57 81
2054 3956 75
3956 2054 75
2426 2502 89
2502 2426 89
4519 4745 3
4745 4519 3
2671 4973 91
4973 2671 91
511 3634 68
3634 511 68
270 2851 86
2851 270 86
1280 4463 100
4463 1280 100
55 4968 10
4968 55 10
2863 4714 40
4714 2863 40
214 2823 74
2823 214 74
1421 5077 9
5077 1421 9
556 3935 80
3935 556 80
4489 4912 12
4912 4489 12
3456 3991 32
3991 3456 32
206 2079 78
2079 206 78
2624 4415 48
4415 2624 48
696 2810 95
2810 696 95
1345 3866 66
3866 1345 66
977 3959 39
3959 977 39
2594 2712 67
2712 2594 67
1750 3017 88
3017 1750 88
2832 3659 44
3659 2832 44
2617 2618 82
2618 2617 82
775 1345 39
1345 775 39
4250 4599 82
4599 4250 82
1280 4887 8
4887 1280 8
316 4281 22
4281 316 22
1396 3436 37
3436 1396 37
1021 4130 10
4130 1021 10
3467 5191 73
5191 3467 73
722 3724 39
3724 722 39
129 935 43
935 129 43
115 4968 70
4968 115 70
499 3020 58
3020 499 58
1228 3206 19
3206 1228 19
4152 4600 61
4600 4152 61
745 991 91
991 745 91
1996 2441 22
2441 1996 22
1988 5151 44
5151 1988 44
1450 2028 75
2028 1450 75
1666 4710 65
4710 1666 65
3314 3937 12
3937 3314 12
2915 3674 72
3674 2915 72
2576 4987 84
4987 2576 84
3371 5211 37
5211 3371 37
697 2912 60
2912 697 60
543 2916 54
2916 543 54
4387 4446 28
4446 4387 28
3430 4970 69
4970 3430 69
3490 4390 69
4390 3490 69
3114 3970 73
3970 3114 73
3414 4303 34
4303 3414 34
1331 1951 77
1951 1331 77
2552 4022 35
4022 2552 35
845 3777 53
3777 845 53
2 27 70
27 2 70
1880 5018 35
5018 1880 35
1841 4485 65
4485 1841 65
3337 3911 83
3911 3337 83
147 395 21
395 147 21
2605 2900 4
2900 2605 4
1009 1040 8
1040 1009 8
1280 4112 33
4112 1280 33
2021 3507 19
3507 2021 19
414 824 91
824 414 91
2610 2740 39
2740 2610 39
896 4936 37
4936 896 37
1060 1555 44
1555 1060 44
3060 3962 63
3962 3060 63
791 1910 40
1910 791 40
545 3529 37
3529 545 37
83 3956 74
3956 83 74
316 4552 29
4552 316 29
127 1598 52
1598 127 52
1167 2585 71
2585 1167 71
2955 3254 72
3254 2955 72
3493 5147 31
5147 3493 31
4600 4980 9
4980 4600 9
784 974 11
974 784 11
1228 3045 82
3045 1228 82
743 4862 36
4862 743 36
2004 4345 38
4345 2004 38
2647 4699 89
4699 2647 89
1270 4407 38
4407 1270 38
240 3079 32
3079 240 32
1283 4959 25
4959 1283 25
2151 2738 76
2738 2151 76
83 1369 95
1369 83 95
840 3513 10
3513 840 10
2221 2783 11
2783 2221 11
3253 3885 37
3885 3253 37
263 2998 68
2998 263 68
4022 4057 100
4057 4022 100
1511 2045 55
2045 1511 55
746 752 59
752 746 59
1849 4745 33
4745 1849 33
757 3526 58
3526 757 58
2553 2694 90
2694 2553 90
194 1976 55
1976 194 55
3682 5206 93
5206 3682 93
600 1724 57
1724 600 57
5099 5200 18
5200 5099 18
1570 3916 91
3916 1570 91
2242 4980 11
4980 2242 11
2845 4014 82
4014 2845 82
542 696 83
696 542 83
1250 2430 9
2430 1250 9
433 2486 34
2486 433 34
3604 4492 37
4492 3604 37
656 3993 66
3993 656 66
1713 5155 87
5155 1713 87
1432 3879 84
3879 1432 84
3529 3576 40
3576 3529 40
1130 3246 61
3246 1130 61
2487 3121 3
3121 2487 3
1502 2581 88
2581 1502 88
4492 4790 31
4790 4492 31
123 4323 53
4323 123 53
295 4920 34
4920 295 34
4720 4955 4
4955 4720 4
616 1351 12
1351 616 12
745 2570 34
2570 745 34
420 1289 82
1289 420 82
755 2559 57
2559 755 57
10 4323 50
4323 10 50
1030 1947 78
1947 1030 78
2802 3793 92
3793 2802 92
2725 5103 75
5103 2725 75
581 792 24
792 581 24
2821 4281 77
4281 2821 77
955 1594 52
1594 955 52
1280 1987 8
1987 1280 8
1031 4060 30
4060 1031 30
1392 1580 61
1580 1392 61
356 2053 86
2053 356 86
1730 4516 51
4516 1730 51
2322 4710 1
4710 2322 1
77 2278 62
2278 77 62
613 707 71
707 613 71
144 2851 80
2851 144 80
671 1396 82
1396 671 82
1331 4014 48
4014 1331 48
1998 2028 63
2028 1998 63
2510 2631 86
2631 2510 86
196 4202 59
4202 196 59
631 2475 85
2475 631 85
431 752 94
752 431 94
139 3872 82
3872 139 82
832 5093 22
5093 832 22
2285 4184 12
4184 2285 12
971 4939 13
4939 971 13
4467 4918 32
4918 4467 32
3257 5001 33
5001 3257 33
586 2806 17
2806 586 17
190 4695 54
4695 190 54
3202 4320 51
4320 3202 51
1209 3336 40
3336 1209 40
3530 4912 83
4912 3530 83
1057 3083 27
3083 1057 27
545 4934 22
4934 545 22
2870 3912 23
3912 2870 23
751 1915 85
1915 751 85
4680 4997 78
4997 4680 78
2270 3739 82
3739 2270 82
304 4452 57
4452 304 57
1217 1479 19
1479 1217 19
2476 3995 20
3995 2476 20
2821 4552 84
4552 2821 84
3128 3694 15
3694 3128 15
1594 2630 73
2630 1594 73
569 616 60
616 569 60
972 3589 94
3589 972 94
2559 2916 50
2916 2559 50
3150 4768 55
4768 3150 55
1974 4407 62
4407 1974 62
2248 2254 55
2254 2248 55
2031 4487 89
4487 2031 89
3168 5110 27
5110 3168 27
76 4437 34
4437 76 34
1605 2488 100
2488 1605 100
1893 4157 1
4157 1893 1
1400 4281 26
4281 1400 26
1742 5237 80
5237 1742 80
4418 4492 71
4492 4418 71
28 432 61
432 28 61
1673 2823 3
2823 1673 3
1575 4670 64
4670 1575 64
1683 3787 1
3787 1683 1
3595 3791 41
3791 3595 41
3336 5240 45
5240 3336 45
932 4057 10
4057 932 10
1489 1831 35
1831 1489 35
1135 1759 37
1759 1135 37
1157 1492 80
1492 1157 80
1569 5065 93
5065 1569 93
327 2409 39
2409 327 39
1415 1673 55
1673 1415 55
2713 4701 69
4701 2713 69
1244 2486 75
2486 1244 75
3116 5111 32
5111 3116 32
589 1280 68
1280 589 68
2990 5234 17
5234 2990 17
517 1328 52
1328 517 52
3149 5110 38
5110 3149 38
474 1475 18
1475 474 18
3254 3685 68
3685 3254 68
457 5065 21
5065 457 21
333 2137 1
2137 333 1
4171 4504 18
4504 4171 18
1684 2832 97
2832 1684 97
1764 4406 35
4406 1764 35
2583 4964 10
4964 2583 10
474 2904 11
2904 474 11
214 1415 38
1415 214 38
3195 3988 90
3988 3195 90
1813 4680 12
4680 1813 12
1479 1613 19
1613 1479 19
835 3169 7
3169 835 7
2794 4629 56
4629 2794 56
741 3464 8
3464 741 8
963 4440 82
4440 963 82
114 346 65
346 114 65
285 1008 20
1008 285 20
1598 3587 66
3587 1598 66
2332 4018 47
4018 2332 47
4434 5195 18
5195 4434 18
724 3114 31
3114 724 31
107 2719 89
2719 107 89
1482 4710 61
4710 1482 61
328 1009 70
1009 328 70
1352 3689 74
3689 1352 74
2726 4333 16
4333 2726 16
760 916 81
916 760 81
1400 4552 33
4552 1400 33
4454 4797 72
4797 4454 72
4312 5142 35
5142 4312 35
1562 3576 63
3576 1562 63
4042 5182 45
5182 4042 45
3891 4152 54
4152 3891 54
2025 3138 70
3138 2025 70
3234 3563 74
3563 3234 74
1896 2253 26
2253 1896 26
1459 2688 74
2688 1459 74
2555 4183 65
4183 2555 65
394 3833 24
3833 394 24
1922 3784 59
3784 1922 59
1380 4825 54
4825 1380 54
3068 4137 86
4137 3068 86
1869 3338 34
3338 1869 34
449 4604 36
4604 449 36
1864 4522 7
4522 1864 7
1324 2655 28
2655 1324 28
2490 4552 23
4552 2490 23
517 1404 44
1404 517 44
566 1914 33
1914 566 33
1475 2845 39
2845 1475 39
3336 4206 67
4206 3336 67
3476 3479 48
3479 3476 48
2763 5206 4
5206 2763 4
554 4753 24
4753 554 24
2944 4094 11
4094 2944 11
3659 4362 32
4362 3659 32
3906 4569 8
4569 3906 8
1730 2047 78
2047 1730 78
429 2619 71
2619 429 71
3965 4570 54
4570 3965 54
54 3543 54
3543 54 54
2870 4675 94
4675 2870 94
137 3581 73
3581 137 73
839 2252 42
2252 839 42
1891 2426 12
2426 1891 12
1526 1714 93
1714 1526 93
2835 3903 85
3903 2835 85
422 1557 100
1557 422 100
491 4884 98
4884 491 98
22 1475 6
1475 22 6
4798 5217 76
5217 4798 76
1585 2464 72
2464 1585 72
445 4057 13
4057 445 13
1182 3081 68
3081 1182 68
553 4876 84
4876 553 84
22 2904 99
2904 22 99
600 4693 30
4693 600 30
949 4187 47
4187 949 47
187 695 61
695 187 61
3375 3502 8
3502 3375 8
1602 4324 19
4324 1602 19
4126 4303 6
4303 4126 6
710 953 60
953 710 60
1893 3096 64
3096 1893 64
1964 5028 9
5028 1964 9
4014 4157 52
4157 4014 52
4064 5036 45
5036 4064 45
657 2273 57
2273 657 57
1527 2464 74
2464 1527 74
2916 3529 38
3529 2916 38
603 1785 87
1785 603 87
2952 3255 96
3255 2952 96
4598 5024 95
5024 4598 95
4953 5062 46
5062 4953 46
2948 3433 98
3433 2948 98
2472 3234 59
3234 2472 59
2478 3114 5
3114 2478 5
3043 4022 56
4022 3043 56
896 902 59
902 896 59
1313 3988 48
3988 1313 48
3357 3664 4
3664 3357 4
451 1940 10
1940 451 10
3020 3479 12
3479 3020 12
1193 1459 35
1459 1193 35
1480 2278 55
2278 1480 55
3149 3178 94
3178 3149 94
4990 5046 21
5046 4990 21
2651 3279 73
3279 2651 73
401 3972 4
3972 401 4
2154 3183 34
3183 2154 34
974 2708 79
2708 974 79
2867 4240 6
4240 2867 6
751 2798 96
2798 751 96
251 2040 10
2040 251 10
2266 4031 22
4031 2266 22
46 363 46
363 46 46
598 5147 86
5147 598 86
1352 4680 21
4680 1352 21
791 4103 21
4103 791 21
123 846 44
846 123 44
4281 5179 3
5179 4281 3
1976 3337 34
3337 1976 34
401 764 68
764 401 68
503 4417 31
4417 503 31
94 3205 48
3205 94 48
43 2533 43
2533 43 43
1604 4661 10
4661 1604 10
2661 4698 6
4698 2661 6
1565 2123 55
2123 1565 55
186 5091 62
5091 186 62
585 3126 26
3126 585 26
916 2523 36
2523 916 36
2670 3564 7
3564 2670 7
3872 4713 2
4713 3872 2
58 363 18
363 58 18
1662 2966 93
2966 1662 93
743 981 59
981 743 59
4847 5128 82
5128 4847 82
149 2286 30
2286 149 30
908 3659 100
3659 908 100
1634 3506 5
3506 1634 5
55 1643 85
1643 55 85
4775 4911 61
4911 4775 61
1189 2806 10
2806 1189 10
2389 2501 25
2501 2389 25
3526 4607 74
4607 3526 74
916 1748 61
1748 916 61
974 1964 31
1964 974 31
1304 1586 35
1586 1304 35
3065 4768 20
4768 3065 20
2059 3899 61
3899 2059 61
3254 4268 79
4268 3254 79
235 4429 27
4429 235 27
3798 4974 45
4974 3798 45
934 4680 63
4680 934 63
1192 4891 48
4891 1192 48
133 2616 44
2616 133 44
1079 4112 2
4112 1079 2
2808 4694 95
4694 2808 95
443 2433 43
2433 443 43
1061 2199 23
2199 1061 23
1761 2368 96
2368 1761 96
2811 4898 56
4898 2811 56
577 1875 11
1875 577 11
3574 4411 30
4411 3574 30
895 2954 12
2954 895 12
725 2975 99
2975 725 99
2866 4980 55
4980 2866 55
2195 5028 70
5028 2195 70
1157 4454 34
4454 1157 34
115 1643 45
1643 115 45
1433 2500 72
2500 1433 72
966 4408 31
4408 966 31
4497 4885 1
4885 4497 1
2173 2754 30
2754 2173 30
1001 4205 65
4205 1001 65
779 3851 65
3851 779 65
447 3058 92
3058 447 92
1091 4886 32
4886 1091 32
129 2298 14
2298 129 14
4054 4328 99
4328 4054 99
2916 4934 23
4934 2916 23
2250 2540 79
2540 2250 79
285 4156 36
4156 285 36
977 3685 81
3685 977 81
4323 5233 23
5233 4323 23
1031 3837 39
3837 1031 39
761 4413 61
4413 761 61
2976 4243 36
4243 2976 36
1943 2107 1
2107 1943 1
1576 3358 91
3358 1576 91
3043 4057 51
4057 3043 51
2583 4694 20
4694 2583 20
1903 3664 30
3664 1903 30
316 3043 76
3043 316 76
1271 3231 77
3231 1271 77
3845 4564 32
4564 3845 32
445 932 88
932 445 88
3096 4157 94
4157 3096 94
1050 3357 68
3357 1050 68
254 1324 31
1324 254 31
2802 3476 3
3476 2802 3
3 770 32
770 3 32
1813 4232 96
4232 1813 96
895 3254 12
3254 895 12
1504 3272 97
3272 1504 97
484 794 51
794 484 51
2399 2478 44
2478 2399 44
3685 3959 87
3959 3685 87
3308 3963 68
3963 3308 68
1445 5213 65
5213 1445 65
1280 1609 82
1609 1280 82
3635 4268 90
4268 3635 90
545 1562 98
1562 545 98
2242 2821 8
2821 2242 8
548 975 12
975 548 12
2250 2542 13
2542 2250 13
696 3496 57
3496 696 57
1869 2832 32
2832 1869 32
1907 2267 5
2267 1907 5
2786 2902 49
2902 2786 49
2713 3889 65
3889 2713 65
1670 3988 15
3988 1670 15
186 4169 88
4169 186 88
1009 1638 74
1638 1009 74
3392 4076 93
4076 3392 93
421 4013 21
4013 421 21
1634 3327 62
3327 1634 62
2655 2763 25
2763 2655 25
932 2866 63
2866 932 63
1267 2888 22
2888 1267 22
4919 5056 90
5056 4919 90
720 2039 32
2039 720 32
1638 4115 82
4115 1638 82
1762 4376 63
4376 1762 63
709 1435 23
1435 709 23
3853 4109 45
4109 3853 45
1571 4412 54
4412 1571 54
2949 3151 35
3151 2949 35
554 4455 58
4455 554 58
845 2605 29
