4158 26844
420 543 100
543 420 100
1703 3138 88
3138 1703 88
1166 2061 32
2061 1166 32
1474 1873 84
1873 1474 84
1051 3897 79
3897 1051 79
1559 3027 37
3027 1559 37
605 2884 32
2884 605 32
1283 2285 67
2285 1283 67
2831 3154 28
3154 2831 28
3048 4020 77
4020 3048 77
201 2780 40
2780 201 40
273 2535 7
2535 273 7
1045 1107 63
1107 1045 63
2929 3630 58
3630 2929 58
1114 3542 97
3542 1114 97
727 3407 5
3407 727 5
1099 3875 93
3875 1099 93
2476 3571 12
3571 2476 12
3312 3491 68
3491 3312 68
1192 2867 40
2867 1192 40
1318 3305 92
3305 1318 92
317 3189 89
3189 317 89
250 2211 86
2211 250 86
1064 2405 18
2405 1064 18
726 815 10
815 726 10
596 3134 3
3134 596 3
1106 2342 49
2342 1106 49
79 2317 87
2317 79 87
518 1041 4
1041 518 4
906 3805 20
3805 906 20
2321 3925 25
3925 2321 25
1285 2212 88
2212 1285 88
172 2178 7
2178 172 7
1041 3659 23
3659 1041 23
575 2638 20
2638 575 20
2129 3043 79
3043 2129 79
750 1110 69
1110 750 69
1981 3287 39
3287 1981 39
130 2012 83
2012 130 83
1217 2838 22
2838 1217 22
454 1524 31
1524 454 31
15 1226 56
1226 15 56
1588 2796 9
2796 1588 9
67 289 39
289 67 39
1435 1468 90
1468 1435 90
3698 3956 39
3956 3698 39
741 3931 47
3931 741 47
2339 3511 45
3511 2339 45
974 3172 67
3172 974 67
1524 1540 73
1540 1524 73
3165 3482 58
3482 3165 58
2518 3400 7
3400 2518 7
939 1491 5
1491 939 5
2004 2250 23
2250 2004 23
223 1164 50
1164 223 50
6 3074 93
3074 6 93
817 1317 65
1317 817 65
83 2129 15
2129 83 15
409 2284 56
2284 409 56
2176 2362 59
2362 2176 59
1184 1433 14
1433 1184 14
356 4003 36
4003 356 36
1949 2039 31
2039 1949 31
2429 3925 73
3925 2429 73
1189 1553 9
1553 1189 9
1204 1395 88
1395 1204 88
1078 3728 43
3728 1078 43
445 1499 27
1499 445 27
2486 4133 76
4133 2486 76
701 4153 81
4153 701 81
1461 2232 84
2232 1461 84
2295 3339 57
3339 2295 57
1653 3748 8
3748 1653 8
239 2369 31
2369 239 31
802 840 91
840 802 91
545 547 43
547 545 43
816 1453 46
1453 816 46
873 2648 28
2648 873 28
3088 3293 58
3293 3088 58
3048 3264 25
3264 3048 25
1390 3260 59
3260 1390 59
630 2370 69
2370 630 69
1587 3193 27
3193 1587 27
1441 2885 65
2885 1441 65
1432 2356 93
2356 1432 93
1453 2576 84
2576 1453 84
121 2701 17
2701 121 17
2033 2980 32
2980 2033 32
796 3659 28
3659 796 28
738 2944 75
2944 738 75
1553 3155 27
3155 1553 27
1553 2753 93
2753 1553 93
2266 3611 82
3611 2266 82
1566 2639 58
2639 1566 58
1923 3951 29
3951 1923 29
103 3769 15
3769 103 15
2776 2970 95
2970 2776 95
1986 2640 95
2640 1986 95
1705 2450 54
2450 1705 54
497 2432 100
2432 497 100
2412 3170 11
3170 2412 11
1346 1628 51
1628 1346 51
2675 3021 31
3021 2675 31
227 1903 37
1903 227 37
1274 2015 98
2015 1274 98
2251 2301 47
2301 2251 47
1318 3155 42
3155 1318 42
2536 3211 52
3211 2536 52
161 1905 25
1905 161 25
1676 3546 87
3546 1676 87
877 3874 94
3874 877 94
2213 3603 3
3603 2213 3
529 3347 47
3347 529 47
672 1556 33
1556 672 33
1644 3185 58
3185 1644 58
418 1317 96
1317 418 96
1984 3877 62
3877 1984 62
145 736 56
736 145 56
486 596 47
596 486 47
2343 3883 93
3883 2343 93
541 836 32
836 541 32
3206 3714 73
3714 3206 73
1296 3921 82
3921 1296 82
6 2759 38
2759 6 38
799 3728 94
3728 799 94
2516 3387 24
3387 2516 24
1389 3584 36
3584 1389 36
2161 2898 6
2898 2161 6
2188 2743 8
2743 2188 8
383 1024 30
1024 383 30
1472 3611 68
3611 1472 68
2060 3264 97
3264 2060 97
1180 2356 81
2356 1180 81
1392 3517 90
3517 1392 90
405 3789 17
3789 405 17
37 3559 99
3559 37 99
806 1449 68
1449 806 68
222 3250 81
3250 222 81
3081 3591 7
3591 3081 7
196 2516 97
2516 196 97
712 3774 79
3774 712 79
308 3770 87
3770 308 87
367 2611 13
2611 367 13
1030 2399 62
2399 1030 62
221 2625 25
2625 221 25
1385 1829 77
1829 1385 77
716 2688 41
2688 716 41
1039 4032 2
4032 1039 2
757 2369 89
2369 757 89
3074 4112 47
4112 3074 47
999 1372 42
1372 999 42
2573 3729 5
3729 2573 5
1169 2429 81
2429 1169 81
7 432 10
432 7 10
2192 2782 95
2782 2192 95
914 1231 10
1231 914 10
396 1699 8
1699 396 8
1394 3789 76
3789 1394 76
2291 2780 30
2780 2291 30
737 2276 88
2276 737 88
112 1173 62
1173 112 62
2287 4105 31
4105 2287 31
436 3951 32
3951 436 32
474 1409 96
1409 474 96
2977 3315 91
3315 2977 91
1662 2576 63
2576 1662 63
487 1433 7
1433 487 7
824 2109 46
2109 824 46
1924 2522 67
2522 1924 67
518 595 22
595 518 22
1485 2776 76
2776 1485 76
1307 1913 87
1913 1307 87
2369 2741 85
2741 2369 85
715 1546 96
1546 715 96
46 1628 51
1628 46 51
3035 4102 68
4102 3035 68
3327 3874 44
3874 3327 44
994 1193 44
1193 994 44
612 828 97
828 612 97
227 3241 83
3241 227 83
428 2453 18
2453 428 18
2017 2066 98
2066 2017 98
3660 3782 3
3782 3660 3
109 1027 87
1027 109 87
13 1399 35
1399 13 35
674 763 14
763 674 14
458 1966 69
1966 458 69
236 1134 43
1134 236 43
2567 2625 51
2625 2567 51
96 726 67
726 96 67
3179 4043 29
4043 3179 29
1420 2245 34
2245 1420 34
2245 3719 67
3719 2245 67
1447 3936 18
3936 1447 18
1359 2528 54
2528 1359 54
1883 3739 85
3739 1883 85
405 3123 95
3123 405 95
1623 2472 86
2472 1623 86
1348 3557 6
3557 1348 6
1433 3183 83
3183 1433 83
2128 3670 7
3670 2128 7
1233 1524 80
1524 1233 80
2303 3778 68
3778 2303 68
1639 3017 47
3017 1639 47
436 1923 56
1923 436 56
2238 2422 1
2422 2238 1
889 1091 55
1091 889 55
2399 3126 60
3126 2399 60
2410 2741 56
2741 2410 56
1122 3307 50
3307 1122 50
2209 2257 97
2257 2209 97
3406 3506 37
3506 3406 37
1394 3123 54
3123 1394 54
366 2970 85
2970 366 85
1400 1722 23
1722 1400 23
1967 3397 75
3397 1967 75
1435 1436 46
1436 1435 46
1002 3297 60
3297 1002 60
1281 2454 78
2454 1281 78
163 2473 43
2473 163 43
2905 4012 8
4012 2905 8
405 2357 73
2357 405 73
2971 3817 39
3817 2971 39
674 1593 24
1593 674 24
2856 3087 64
3087 2856 64
194 3264 51
3264 194 51
221 2036 12
2036 221 12
2039 2154 76
2154 2039 76
661 2721 97
2721 661 97
673 3714 50
3714 673 50
1164 2367 72
2367 1164 72
3284 3925 78
3925 3284 78
2192 3915 56
3915 2192 56
793 1299 15
1299 793 15
350 2276 91
2276 350 91
166 523 86
523 166 86
346 2626 17
2626 346 17
97 3951 23
3951 97 23
3036 3469 38
3469 3036 38
1482 2039 54
2039 1482 54
2101 3574 38
3574 2101 38
1097 1932 100
1932 1097 100
1141 1464 8
1464 1141 8
1349 2083 79
2083 1349 79
6 3951 2
3951 6 2
1708 2328 73
2328 1708 73
1937 3790 26
3790 1937 26
1607 4020 6
4020 1607 6
741 1660 40
1660 741 40
196 283 36
283 196 36
1506 3897 84
3897 1506 84
1587 3998 12
3998 1587 12
3529 4005 33
4005 3529 33
595 1009 47
1009 595 47
705 1641 1
1641 705 1
569 2709 41
2709 569 41
1677 2319 59
2319 1677 59
1331 2356 62
2356 1331 62
1660 2332 53
2332 1660 53
2852 3881 38
3881 2852 38
3660 3875 84
3875 3660 84
426 1209 8
1209 426 8
605 734 82
734 605 82
2886 3386 77
3386 2886 77
1407 3499 49
3499 1407 49
88 743 8
743 88 8
3132 3236 53
3236 3132 53
1763 1768 58
1768 1763 58
2815 3599 97
3599 2815 97
3190 3880 99
3880 3190 99
1041 2749 53
2749 1041 53
151 3387 9
3387 151 9
1889 2028 84
2028 1889 84
1084 2515 8
2515 1084 8
106 1128 11
1128 106 11
671 2683 61
2683 671 61
854 2877 32
2877 854 32
515 1165 19
1165 515 19
311 1945 55
1945 311 55
1198 3777 96
3777 1198 96
1821 4062 54
4062 1821 54
15 2970 4
2970 15 4
102 2411 98
2411 102 98
1318 3648 23
3648 1318 23
97 1923 47
1923 97 47
3358 3360 67
3360 3358 67
1095 3522 68
3522 1095 68
250 4011 86
4011 250 86
1226 3287 34
3287 1226 34
3488 3555 12
3555 3488 12
177 1847 35
1847 177 35
1732 3664 29
3664 1732 29
763 1974 60
1974 763 60
995 3593 75
3593 995 75
1643 1660 2
1660 1643 2
2095 2977 3
2977 2095 3
1480 3503 80
3503 1480 80
648 3302 71
3302 648 71
102 2430 21
2430 102 21
407 1559 69
1559 407 69
2443 2901 99
2901 2443 99
767 2575 1
2575 767 1
2089 2748 24
2748 2089 24
590 2013 60
2013 590 60
823 2196 94
2196 823 94
190 3446 21
3446 190 21
3638 4120 67
4120 3638 67
2233 2280 32
2280 2233 32
580 3091 76
3091 580 76
3206 3347 34
3347 3206 34
2063 2721 59
2721 2063 59
2794 3856 15
3856 2794 15
1117 2846 58
2846 1117 58
1783 1942 36
1942 1783 36
796 2749 58
2749 796 58
1292 1974 59
1974 1292 59
1729 2135 43
2135 1729 43
117 2984 4
2984 117 4
621 3914 38
3914 621 38
190 1577 48
1577 190 48
106 1946 17
1946 106 17
663 3760 22
3760 663 22
671 2562 4
2562 671 4
1616 3168 1
3168 1616 1
1392 2341 98
2341 1392 98
1597 1813 77
1813 1597 77
2301 2446 62
2446 2301 62
812 3855 56
3855 812 56
24 2603 44
2603 24 44
54 3239 86
3239 54 86
245 1268 100
1268 245 100
2332 2601 58
2601 2332 58
3274 3763 14
3763 3274 14
66 3347 94
3347 66 94
3482 4014 29
4014 3482 29
1595 2052 78
2052 1595 78
3927 4042 100
4042 3927 100
250 3418 5
3418 250 5
2366 3743 26
3743 2366 26
1274 3120 83
3120 1274 83
1048 2280 97
2280 1048 97
97 250 6
250 97 6
996 2896 57
2896 996 57
605 2961 41
2961 605 41
1282 2268 47
2268 1282 47
6 250 85
250 6 85
635 2054 52
2054 635 52
415 2589 27
2589 415 27
2091 2291 17
2291 2091 17
3653 4079 35
4079 3653 35
1580 3238 75
3238 1580 75
1002 2004 79
2004 1002 79
1230 1506 81
1506 1230 81
1394 2320 3
2320 1394 3
2247 2320 46
2320 2247 46
2276 3714 43
3714 2276 43
1180 3330 39
3330 1180 39
1768 3506 59
3506 1768 59
454 1709 76
1709 454 76
788 3741 74
3741 788 74
3725 3828 100
3828 3725 100
338 2013 48
2013 338 48
1997 3318 62
3318 1997 62
1781 3257 29
3257 1781 29
988 1956 29
1956 988 29
405 1192 68
1192 405 68
316 2454 63
2454 316 63
1474 2446 25
2446 1474 25
920 3808 5
3808 920 5
1759 2854 96
2854 1759 96
2006 4003 86
4003 2006 86
1116 2709 98
2709 1116 98
3065 3270 54
3270 3065 54
407 778 92
778 407 92
1245 3597 93
3597 1245 93
939 3587 37
3587 939 37
157 3916 88
3916 157 88
743 2638 28
2638 743 28
1759 4079 21
4079 1759 21
1419 3206 40
3206 1419 40
708 1792 61
1792 708 61
796 832 69
832 796 69
341 1329 13
1329 341 13
2043 2151 49
2151 2043 49
2211 4011 77
4011 2211 77
621 943 31
943 621 31
1026 1045 20
1045 1026 20
885 1641 81
1641 885 81
311 1226 32
1226 311 32
2691 3437 99
3437 2691 99
2429 2776 40
2776 2429 40
1004 3119 96
3119 1004 96
264 1274 91
1274 264 91
2263 3996 34
3996 2263 34
1923 2211 49
2211 1923 49
626 3603 6
3603 626 6
3347 3727 65
3727 3347 65
954 3955 58
3955 954 58
190 2203 90
2203 190 90
2004 3714 11
3714 2004 11
302 3592 75
3592 302 75
2284 3631 80
3631 2284 80
2247 2560 26
2560 2247 26
2447 3826 48
3826 2447 48
1878 3325 92
3325 1878 92
354 1722 97
1722 354 97
1203 3599 25
3599 1203 25
1014 1030 93
1030 1014 93
705 1777 13
1777 705 13
480 557 98
557 480 98
437 454 14
454 437 14
1051 2782 24
2782 1051 24
225 3357 93
3357 225 93
1078 3634 45
3634 1078 45
974 1888 39
1888 974 39
2998 3126 29
3126 2998 29
2242 2250 1
2250 2242 1
1923 2602 96
2602 1923 96
91 2143 1
2143 91 1
470 1783 30
1783 470 30
3191 3741 67
3741 3191 67
922 1083 42
1083 922 42
35 157 3
157 35 3
1376 1798 71
1798 1376 71
3388 3740 57
3740 3388 57
40 1435 84
1435 40 84
134 3920 43
3920 134 43
51 2144 78
2144 51 78
426 3897 4
3897 426 4
453 1902 26
1902 453 26
439 2493 39
2493 439 39
1115 3886 76
3886 1115 76
2170 3924 27
3924 2170 27
816 2919 68
2919 816 68
739 3174 16
3174 739 16
767 1550 76
1550 767 76
2441 2627 79
2627 2441 79
2906 3559 38
3559 2906 38
3250 3698 65
3698 3250 65
2280 3591 76
3591 2280 76
203 638 88
638 203 88
3100 3594 47
3594 3100 47
556 707 4
707 556 4
1065 3934 42
3934 1065 42
595 598 60
598 595 60
673 3347 11
3347 673 11
905 1863 75
1863 905 75
1799 3313 39
3313 1799 39
1553 2004 60
2004 1553 60
1485 2867 23
2867 1485 23
1103 4011 29
4011 1103 29
89 1435 3
1435 89 3
1026 1107 74
1107 1026 74
1134 2339 66
2339 1134 66
1543 3064 70
3064 1543 70
1269 1288 84
1288 1269 84
1002 1759 14
1759 1002 14
256 3500 85
3500 256 85
150 3556 51
3556 150 51
228 2941 14
2941 228 14
2381 3438 6
3438 2381 6
2345 2538 90
2538 2345 90
3459 4003 29
4003 3459 29
566 1245 60
1245 566 60
1336 2033 26
2033 1336 26
726 2979 98
2979 726 98
1520 3955 4
3955 1520 4
1236 1546 47
1546 1236 47
1241 2346 2
2346 1241 2
1546 3048 91
3048 1546 91
1999 3894 16
3894 1999 16
201 1999 63
1999 201 63
2822 4034 9
4034 2822 9
168 995 72
995 168 72
1708 3467 36
3467 1708 36
1677 2186 98
2186 1677 98
1767 3406 28
3406 1767 28
2616 3118 51
3118 2616 51
1640 1761 26
1761 1640 26
2074 2707 62
2707 2074 62
2174 3661 80
3661 2174 80
5 2984 32
2984 5 32
2572 2977 90
2977 2572 90
323 1756 14
1756 323 14
1433 2298 38
2298 1433 38
3415 3764 2
3764 3415 2
1203 1901 59
1901 1203 59
2129 3044 96
3044 2129 96
1981 3288 56
3288 1981 56
3673 3903 63
3903 3673 63
366 2247 94
2247 366 94
1431 2186 72
2186 1431 72
1064 3206 35
3206 1064 35
1596 2515 80
2515 1596 80
201 3897 29
3897 201 29
689 1109 61
1109 689 61
36 3685 10
3685 36 10
147 666 28
666 147 28
533 1746 54
1746 533 54
121 2909 53
2909 121 53
58 593 28
593 58 28
547 3313 27
3313 547 27
2261 2262 94
2262 2261 94
895 3306 96
3306 895 96
2341 2452 4
2452 2341 4
2411 3023 81
3023 2411 81
866 3697 44
3697 866 44
1230 2192 43
2192 1230 43
885 1059 87
1059 885 87
2744 3916 85
3916 2744 85
784 3264 41
3264 784 41
395 3629 87
3629 395 87
94 3770 53
3770 94 53
2117 3384 4
3384 2117 4
1145 1480 4
1480 1145 4
1001 3339 43
3339 1001 43
1059 3491 25
3491 1059 25
2074 2341 40
2341 2074 40
880 2002 63
2002 880 63
531 3693 91
3693 531 91
88 1257 46
1257 88 46
2968 3911 44
3911 2968 44
1343 3930 92
3930 1343 92
2365 3074 22
3074 2365 22
3325 3479 67
3479 3325 67
856 2502 19
2502 856 19
1682 3961 28
3961 1682 28
1923 3297 11
3297 1923 11
3661 3685 85
3685 3661 85
25 2220 64
2220 25 64
1107 3012 70
3012 1107 70
1838 2328 3
2328 1838 3
497 1806 58
1806 497 58
2193 3131 59
3131 2193 59
1409 2351 95
2351 1409 95
1180 3502 63
3502 1180 63
1211 3851 57
3851 1211 57
2147 4011 93
4011 2147 93
1319 2977 47
2977 1319 47
51 2056 82
2056 51 82
832 1999 24
1999 832 24
2278 3173 8
3173 2278 8
1555 2156 6
2156 1555 6
1134 1950 53
1950 1134 53
2991 3298 36
3298 2991 36
1614 2502 17
2502 1614 17
824 3962 47
3962 824 47
65 4020 4
4020 65 4
1553 1759 95
1759 1553 95
2996 3106 27
3106 2996 27
1677 1755 71
1755 1677 71
776 3327 64
3327 776 64
444 3971 20
3971 444 20
1722 3048 47
3048 1722 47
2520 3437 98
3437 2520 98
2858 3091 94
3091 2858 94
2864 3056 85
3056 2864 85
1770 2020 59
2020 1770 59
2759 3174 36
3174 2759 36
1509 3186 90
3186 1509 90
2560 3789 22
3789 2560 22
3193 3514 70
3514 3193 70
636 2623 56
2623 636 56
311 1485 35
1485 311 35
2276 3347 4
3347 2276 4
540 1613 10
1613 540 10
2021 2984 28
2984 2021 28
971 1211 37
1211 971 37
94 912 67
912 94 67
15 2247 13
2247 15 13
341 972 44
972 341 44
1376 1748 21
1748 1376 21
97 2211 43
2211 97 43
2998 3917 76
3917 2998 76
1190 3195 54
3195 1190 54
1796 3222 99
3222 1796 99
1089 3043 39
3043 1089 39
6 2211 22
2211 6 22
1546 2183 86
2183 1546 86
570 3231 46
3231 570 46
157 2998 82
2998 157 82
1915 2878 40
2878 1915 40
891 1677 79
1677 891 79
513 1792 16
1792 513 16
2523 3914 100
3914 2523 100
1187 3625 71
3625 1187 71
1132 2565 46
2565 1132 46
1064 2701 50
2701 1064 50
94 1918 69
1918 94 69
2360 3956 61
3956 2360 61
2525 3546 6
3546 2525 6
94 1258 49
1258 94 49
906 1167 74
1167 906 74
1266 3283 6
3283 1266 6
2247 2906 8
2906 2247 8
925 3048 40
3048 925 40
3054 3625 48
3625 3054 48
2571 2953 51
2953 2571 51
542 2337 80
2337 542 80
2138 2529 20
2529 2138 20
2103 3548 58
3548 2103 58
2918 3347 6
3347 2918 6
1981 2429 53
2429 1981 53
1492 3347 100
3347 1492 100
1400 3400 49
3400 1400 49
1167 3195 41
3195 1167 41
827 829 79
829 827 79
681 3458 46
3458 681 46
1768 2770 47
2770 1768 47
556 1014 23
1014 556 23
571 1792 14
1792 571 14
1721 3801 17
3801 1721 17
543 3877 91
3877 543 91
2372 2701 98
2701 2372 98
3714 4011 70
4011 3714 70
2004 3347 72
3347 2004 72
1356 2977 94
2977 1356 94
738 1117 16
1117 738 16
436 3297 14
3297 436 14
1317 1477 85
1477 1317 85
65 3264 52
3264 65 52
2436 2732 9
2732 2436 9
3168 3287 36
3287 3168 36
839 841 55
841 839 55
1451 2303 81
2303 1451 81
3211 3657 59
3657 3211 59
374 2015 98
2015 374 98
264 2910 3
2910 264 3
3027 3168 42
3168 3027 42
1748 2367 76
2367 1748 76
264 933 94
933 264 94
1219 4122 12
4122 1219 12
1331 2474 68
2474 1331 68
2719 3401 55
3401 2719 55
2887 3538 92
3538 2887 92
2867 3789 39
3789 2867 39
109 1353 29
1353 109 29
117 2276 68
2276 117 68
1059 1997 27
1997 1059 27
1084 2834 31
2834 1084 31
2191 3418 76
3418 2191 76
572 1873 22
1873 572 22
106 2691 82
2691 106 82
1194 2489 76
2489 1194 76
131 379 53
379 131 53
2516 3260 65
3260 2516 65
752 1881 38
1881 752 38
2653 2723 83
2723 2653 83
2394 2519 86
2519 2394 86
1419 2250 88
2250 1419 88
3330 3995 94
3995 3330 94
866 3254 13
3254 866 13
1594 2547 62
2547 1594 62
1436 3111 52
3111 1436 52
1468 3127 16
3127 1468 16
656 3616 57
3616 656 57
690 863 10
863 690 10
2550 2947 98
2947 2550 98
1439 2166 80
2166 1439 80
1135 3319 57
3319 1135 57
1665 1881 41
1881 1665 41
3338 4139 90
4139 3338 90
444 1935 8
1935 444 8
2250 4079 42
4079 2250 42
2173 3012 16
3012 2173 16
423 3289 75
3289 423 75
652 2027 20
2027 652 20
133 2680 32
2680 133 32
2759 3206 80
3206 2759 80
795 3115 49
3115 795 49
2291 3897 19
3897 2291 19
105 1533 65
1533 105 65
2536 3269 38
3269 2536 38
925 1600 24
1600 925 24
2782 2783 2
2783 2782 2
3487 3714 84
3714 3487 84
1986 2778 41
2778 1986 41
1067 3601 43
3601 1067 43
3326 3770 45
3770 3326 45
2126 3583 66
3583 2126 66
106 727 94
727 106 94
189 3347 7
3347 189 7
1042 2419 74
2419 1042 74
2429 2867 87
2867 2429 87
767 2189 39
2189 767 39
975 2502 8
2502 975 8
1746 2095 90
2095 1746 90
1760 2012 13
2012 1760 13
1024 3591 40
3591 1024 40
1940 3472 13
3472 1940 13
2284 2746 35
2746 2284 35
3964 4105 18
4105 3964 18
283 2604 90
2604 283 90
630 3666 1
3666 630 1
2301 3134 58
3134 2301 58
102 3690 41
3690 102 41
3126 3916 27
3916 3126 27
1506 2782 29
2782 1506 29
2867 3123 17
3123 2867 17
1759 3074 36
3074 1759 36
686 2887 94
2887 686 94
1752 3391 8
3391 1752 8
239 757 27
757 239 27
1387 2709 99
2709 1387 99
1661 2430 50
2430 1661 50
2955 3359 57
3359 2955 57
227 2035 81
2035 227 81
1354 3008 59
3008 1354 59
1524 4118 99
4118 1524 99
590 1474 97
1474 590 97
1451 3120 70
3120 1451 70
97 3297 5
3297 97 5
807 3812 70
3812 807 70
411 911 77
911 411 77
6 3297 84
3297 6 84
2048 3748 53
3748 2048 53
2140 3091 36
3091 2140 36
941 1903 71
1903 941 71
1169 1394 86
1394 1169 86
707 3126 8
3126 707 8
1524 2913 14
2913 1524 14
317 3703 27
3703 317 27
3041 3415 75
3415 3041 75
569 3054 6
3054 569 6
2366 3494 93
3494 2366 93
705 3603 55
3603 705 55
1606 4137 64
4137 1606 64
985 3843 15
3843 985 15
693 2796 64
2796 693 64
157 2744 64
2744 157 64
2744 2998 79
2998 2744 79
40 2634 67
2634 40 67
641 928 96
928 641 96
683 1768 78
1768 683 78
2832 3441 38
3441 2832 38
340 983 100
983 340 100
2013 2995 67
2995 2013 67
2741 3916 92
3916 2741 92
405 3378 30
3378 405 30
1474 3134 21
3134 1474 21
2556 4072 9
4072 2556 9
31 1554 28
1554 31 28
1212 3992 85
3992 1212 85
383 405 7
405 383 7
884 1625 78
1625 884 78
4044 4045 78
4045 4044 78
2429 3287 27
3287 2429 27
598 2168 43
2168 598 43
1160 2251 76
2251 1160 76
89 2634 86
2634 89 86
3111 3941 87
3941 3111 87
618 1268 63
1268 618 63
783 840 2
840 783 2
1688 3203 28
3203 1688 28
1923 3418 68
3418 1923 68
411 3467 29
3467 411 29
1044 3314 51
3314 1044 51
2290 2410 9
2410 2290 9
3045 3108 80
3108 3045 80
3023 3607 81
3607 3023 81
436 2004 33
2004 436 33
446 2130 85
2130 446 85
2104 3893 54
3893 2104 54
847 1945 71
1945 847 71
1208 1653 98
1653 1208 98
778 3789 80
3789 778 80
1064 2250 83
2250 1064 83
816 4020 85
4020 816 85
1225 3252 8
3252 1225 8
1657 3588 12
3588 1657 12
681 2129 53
2129 681 53
1140 2074 47
2074 1140 47
1226 3288 51
3288 1226 51
988 2762 31
2762 988 31
1709 2708 64
2708 1709 64
340 3921 46
3921 340 46
825 3071 31
3071 825 31
1759 2759 81
2759 1759 81
1167 4146 8
4146 1167 8
1278 1608 3
1608 1278 3
432 2112 45
2112 432 45
3498 3937 16
3937 3498 16
446 1180 35
1180 446 35
568 3698 23
3698 568 23
172 2993 62
2993 172 62
2369 3916 60
3916 2369 60
423 1937 91
1937 423 91
2074 3660 63
3660 2074 63
399 3154 36
3154 399 36
2944 3637 42
3637 2944 42
1051 1230 40
1230 1051 40
1391 3257 39
3257 1391 39
823 3707 81
3707 823 81
1208 2452 81
2452 1208 81
21 2323 91
2323 21 91
1535 1559 37
1559 1535 37
1783 3174 80
3174 1783 80
1045 3933 5
3933 1045 5
2138 2162 81
2162 2138 81
1260 1958 95
1958 1260 95
1008 2852 81
2852 1008 81
395 914 32
914 395 32
1708 3010 67
3010 1708 67
5 2276 96
2276 5 96
1693 2816 4
2816 1693 4
1617 2493 57
2493 1617 57
1230 2783 90
2783 1230 90
264 3606 35
3606 264 35
766 2126 37
2126 766 37
1209 3894 26
3894 1209 26
1863 3113 23
3113 1863 23
979 3128 74
3128 979 74
261 2842 54
2842 261 54
1571 2516 22
2516 1571 22
42 3037 80
3037 42 80
1614 3120 23
3120 1614 23
1897 1952 40
1952 1897 40
3581 3770 50
3770 3581 50
398 2866 9
2866 398 9
215 2238 60
2238 215 60
1011 3537 19
3537 1011 19
40 3941 86
3941 40 86
169 2213 9
2213 169 9
434 3104 71
3104 434 71
3557 3897 65
3897 3557 65
2728 3154 35
3154 2728 35
163 1630 12
1630 163 12
2056 3494 83
3494 2056 83
547 2203 57
2203 547 57
1059 3054 96
3054 1059 96
778 3123 58
3123 778 58
2028 2127 76
2127 2028 76
1376 2367 44
2367 1376 44
2220 2886 31
2886 2220 31
2049 2050 18
2050 2049 18
616 1059 48
1059 616 48
3362 3652 55
3652 3362 55
1011 3878 16
3878 1011 16
250 3387 78
3387 250 78
1099 2711 5
2711 1099 5
816 3264 33
3264 816 33
2734 4117 92
4117 2734 92
102 740 91
740 102 91
89 3941 5
3941 89 5
387 2369 19
2369 387 19
971 2522 24
2522 971 24
3283 3653 23
3653 3283 23
589 791 55
791 589 55
1570 1905 4
1905 1570 4
1563 4083 13
4083 1563 13
1148 1597 86
1597 1148 86
1315 3742 28
3742 1315 28
2290 2897 88
2897 2290 88
2015 3956 66
3956 2015 66
2657 4133 77
4133 2657 77
548 2287 16
2287 548 16
424 2291 40
2291 424 40
3470 3522 93
3522 3470 93
2706 3943 66
3943 2706 66
2750 3473 40
3473 2750 40
2446 3134 53
3134 2446 53
2693 3400 32
3400 2693 32
1048 1535 32
1535 1048 32
1994 3174 21
3174 1994 21
673 2984 40
2984 673 40
0 18 55
18 0 55
1472 3979 24
3979 1472 24
2627 3090 16
3090 2627 16
117 312 80
312 117 80
2039 2276 50
2276 2039 50
807 830 76
830 807 76
1011 3250 40
3250 1011 40
1591 2764 58
2764 1591 58
328 657 86
657 328 86
2043 2152 66
2152 2043 66
707 3917 55
3917 707 55
847 1226 48
1226 847 48
2398 3126 29
3126 2398 29
632 1501 58
1501 632 58
426 2782 49
2782 426 49
65 3120 4
3120 65 4
250 3613 20
3613 250 20
101 1260 100
1260 101 100
922 2022 5
2022 922 5
2321 2560 20
2560 2321 20
2753 4079 35
4079 2753 35
3653 3951 59
3951 3653 59
625 775 99
775 625 99
971 2388 46
2388 971 46
587 3860 66
3860 587 66
1576 3435 100
3435 1576 100
2075 3733 35
3733 2075 35
1002 3487 90
3487 1002 90
190 2414 77
2414 190 77
1014 3935 78
3935 1014 78
1686 2150 65
2150 1686 65
65 1078 90
1078 65 90
669 2769 61
2769 669 61
1742 2181 28
2181 1742 28
210 2351 26
2351 210 26
3174 3206 45
3206 3174 45
1200 1606 51
1606 1200 51
590 596 71
596 590 71
1447 3770 96
3770 1447 96
600 2780 9
2780 600 9
1995 2114 32
2114 1995 32
153 1555 27
1555 153 27
2903 4129 35
4129 2903 35
472 1356 33
1356 472 33
1759 3951 45
3951 1759 45
2233 3168 28
3168 2233 28
423 547 61
547 423 61
987 1900 46
1900 987 46
340 1940 69
1940 340 69
2844 3559 16
3559 2844 16
514 3155 18
3155 514 18
1347 4087 85
4087 1347 85
1132 3064 29
3064 1132 29
2782 2821 48
2821 2782 48
896 2555 60
2555 896 60
1941 2451 87
2451 1941 87
1192 2018 7
2018 1192 7
3559 3803 29
3803 3559 29
97 3418 62
3418 97 62
236 3904 33
3904 236 33
3749 3932 12
3932 3749 12
486 1063 86
1063 486 86
589 2009 61
2009 589 61
598 1999 70
1999 598 70
6 3418 41
3418 6 41
824 1531 20
