5241 14484
2584 3777 62
1228 1530 27
120 1154 87
22 2861 68
434 1229 96
1750 2227 58
123 2821 19
3793 4936 44
1500 4045 14
2295 4076 86
1385 3853 85
10 2821 16
1590 2535 34
1964 2787 12
721 4087 79
200 3793 30
1232 2751 8
2453 3649 25
914 2860 3
1122 2140 11
655 2287 33
3208 4933 58
1497 4569 29
1432 3260 61
1352 3425 86
120 2456 21
3009 4987 7
3210 4473 100
120 1595 84
1146 1472 99
1605 4152 88
2861 3685 85
1170 3858 5
3866 4569 68
3267 3745 91
691 2976 62
2725 3215 79
2682 4475 66
3698 4232 31
2538 3096 59
1901 4232 24
1792 4303 52
1472 4045 46
1036 1038 11
857 4373 57
2254 3514 61
1554 2766 45
706 1283 46
723 2287 41
2194 4787 42
2481 3253 61
692 4886 63
3024 3425 18
4680 5055 64
2564 4232 77
1724 3770 83
933 1415 27
558 4166 69
1668 1885 2
83 4130 32
1693 4105 17
3103 3463 13
4014 4156 35
1052 1054 79
1854 2931 50
4062 4605 56
484 2576 45
335 3690 64
3833 4014 10
2227 3017 75
335 1180 94
1544 5196 45
1689 3147 7
3724 4868 49
3445 4305 29
3660 4464 97
3635 4770 24
137 1719 19
147 2900 6
1345 2555 79
300 2380 9
1378 3592 31
2797 4323 47
724 2399 76
133 3412 76
1504 3165 78
169 489 1
3200 4126 91
948 2407 56
3366 3449 28
3053 3203 43
1813 2866 74
4208 5035 92
1089 4118 14
2025 3234 2
1834 3945 68
1874 3963 14
823 4556 14
872 1086 43
3237 3737 25
1838 2761 64
1436 4192 29
2121 2407 19
4220 5218 75
569 2478 14
2866 5147 94
2773 3815 67
542 4158 37
816 2593 26
171 3398 16
3500 4057 18
995 3951 61
2916 4912 49
132 1949 74
3222 4135 26
1170 2032 63
3529 3530 58
4407 4680 26
2543 3524 90
1355 4539 17
4204 4745 38
2710 4521 16
133 920 12
237 4232 40
1325 3085 69
3096 3635 20
966 2795 10
1234 3180 63
2225 2672 48
2243 2573 23
1298 4529 80
2486 4389 28
2909 3484 56
4997 5176 48
357 3307 35
789 4617 97
2927 3970 76
129 4648 64
3962 4935 66
1915 3529 7
3635 3959 37
2242 3891 98
1069 4448 4
865 3660 84
2231 4286 72
303 954 60
1768 3434 35
2116 3097 94
3748 4247 36
285 2601 1
1722 3810 1
1934 5192 67
746 1882 69
2346 2684 3
1854 3956 75
123 4166 84
1009 4802 62
526 1151 22
10 4166 81
2616 4718 51
2728 3912 21
1192 2436 13
1475 1782 68
896 3962 79
1934 3693 84
401 4668 36
3851 4320 70
720 3866 91
3016 4415 100
894 4541 60
2045 5215 99
1247 4837 35
878 3545 32
85 1182 78
200 3479 92
3479 3793 79
55 3345 19
801 1174 38
860 2254 27
3590 4353 40
433 1244 20
2574 3790 73
3476 4935 100
519 4268 94
1882 3970 81
3247 5140 86
43 1975 57
1533 5032 16
494 519 86
2714 3930 93
1112 2071 28
5101 5102 14
3096 4156 77
755 2763 25
1464 2867 72
115 3345 79
3945 4968 100
777 1609 89
982 1053 92
2153 4054 10
2464 4323 24
526 4384 83
4236 4664 53
1327 4186 48
2915 3074 72
3855 3941 51
3829 4546 30
558 2564 35
573 2717 1
2683 4908 58
1701 2208 16
1060 2492 73
1525 2105 9
977 4770 26
1352 2866 83
1021 5065 5
1540 2986 51
462 1550 21
1553 4115 47
2109 4526 70
857 2715 71
1441 2646 2
1555 4157 23
1252 3505 46
2181 3433 21
433 4941 69
1031 3888 6
2242 3500 51
1472 5227 40
1620 2047 68
554 2692 87
448 4078 63
4419 4962 92
573 1489 25
719 4661 75
217 3788 72
3020 4935 64
542 2480 11
2646 4608 11
513 3991 99
3734 4582 97
1334 1562 57
1777 4122 10
1029 4673 89
1525 3122 98
31 2960 30
1951 1983 41
2277 4022 10
1328 4956 69
2725 2750 74
1598 2510 57
1276 3616 77
508 1157 66
2179 3812 2
9 2900 28
2160 3570 99
2060 3169 82
1562 3530 81
335 4545 99
965 2710 34
1526 4909 8
2379 3949 31
1240 3964 77
332 3601 58
1997 3200 56
57 3845 81
2054 3956 75
2426 2502 89
4519 4745 3
2671 4973 91
511 3634 68
270 2851 86
1280 4463 100
55 4968 10
2863 4714 40
214 2823 74
1421 5077 9
556 3935 80
4489 4912 12
3456 3991 32
206 2079 78
2624 4415 48
696 2810 95
1345 3866 66
977 3959 39
2594 2712 67
1750 3017 88
2832 3659 44
2617 2618 82
775 1345 39
4250 4599 82
1280 4887 8
316 4281 22
1396 3436 37
1021 4130 10
3467 5191 73
722 3724 39
129 935 43
115 4968 70
499 3020 58
1228 3206 19
4152 4600 61
745 991 91
1996 2441 22
1988 5151 44
1450 2028 75
1666 4710 65
3314 3937 12
2915 3674 72
2576 4987 84
3371 5211 37
697 2912 60
543 2916 54
4387 4446 28
3430 4970 69
3490 4390 69
3114 3970 73
3414 4303 34
1331 1951 77
2552 4022 35
845 3777 53
2 27 70
1880 5018 35
1841 4485 65
3337 3911 83
147 395 21
2605 2900 4
1009 1040 8
1280 4112 33
2021 3507 19
414 824 91
2610 2740 39
896 4936 37
1060 1555 44
3060 3962 63
791 1910 40
545 3529 37
83 3956 74
316 4552 29
127 1598 52
1167 2585 71
2955 3254 72
3493 5147 31
4600 4980 9
784 974 11
1228 3045 82
743 4862 36
2004 4345 38
2647 4699 89
1270 4407 38
240 3079 32
1283 4959 25
2151 2738 76
83 1369 95
840 3513 10
2221 2783 11
3253 3885 37
263 2998 68
4022 4057 100
1511 2045 55
746 752 59
1849 4745 33
757 3526 58
2553 2694 90
194 1976 55
3682 5206 93
600 1724 57
5099 5200 18
1570 3916 91
2242 4980 11
2845 4014 82
542 696 83
1250 2430 9
433 2486 34
3604 4492 37
656 3993 66
1713 5155 87
1432 3879 84
3529 3576 40
1130 3246 61
2487 3121 3
1502 2581 88
4492 4790 31
123 4323 53
295 4920 34
4720 4955 4
616 1351 12
745 2570 34
420 1289 82
755 2559 57
10 4323 50
1030 1947 78
2802 3793 92
2725 5103 75
581 792 24
2821 4281 77
955 1594 52
1280 1987 8
1031 4060 30
1392 1580 61
356 2053 86
1730 4516 51
2322 4710 1
77 2278 62
613 707 71
144 2851 80
671 1396 82
1331 4014 48
1998 2028 63
2510 2631 86
196 4202 59
631 2475 85
431 752 94
139 3872 82
832 5093 22
2285 4184 12
971 4939 13
4467 4918 32
3257 5001 33
586 2806 17
190 4695 54
3202 4320 51
1209 3336 40
3530 4912 83
1057 3083 27
545 4934 22
2870 3912 23
751 1915 85
4680 4997 78
2270 3739 82
304 4452 57
1217 1479 19
2476 3995 20
2821 4552 84
3128 3694 15
1594 2630 73
569 616 60
972 3589 94
2559 2916 50
3150 4768 55
1974 4407 62
2248 2254 55
2031 4487 89
3168 5110 27
76 4437 34
1605 2488 100
1893 4157 1
1400 4281 26
1742 5237 80
4418 4492 71
28 432 61
1673 2823 3
1575 4670 64
1683 3787 1
3595 3791 41
3336 5240 45
932 4057 10
1489 1831 35
1135 1759 37
1157 1492 80
1569 5065 93
327 2409 39
1415 1673 55
2713 4701 69
1244 2486 75
3116 5111 32
589 1280 68
2990 5234 17
517 1328 52
3149 5110 38
474 1475 18
3254 3685 68
457 5065 21
333 2137 1
4171 4504 18
1684 2832 97
1764 4406 35
2583 4964 10
474 2904 11
214 1415 38
3195 3988 90
1813 4680 12
1479 1613 19
835 3169 7
2794 4629 56
741 3464 8
963 4440 82
114 346 65
285 1008 20
1598 3587 66
2332 4018 47
4434 5195 18
724 3114 31
107 2719 89
1482 4710 61
328 1009 70
1352 3689 74
2726 4333 16
760 916 81
1400 4552 33
4454 4797 72
4312 5142 35
1562 3576 63
4042 5182 45
3891 4152 54
2025 3138 70
3234 3563 74
1896 2253 26
1459 2688 74
2555 4183 65
394 3833 24
1922 3784 59
1380 4825 54
3068 4137 86
1869 3338 34
449 4604 36
1864 4522 7
1324 2655 28
2490 4552 23
517 1404 44
566 1914 33
1475 2845 39
3336 4206 67
3476 3479 48
2763 5206 4
554 4753 24
2944 4094 11
3659 4362 32
3906 4569 8
1730 2047 78
429 2619 71
3965 4570 54
54 3543 54
2870 4675 94
137 3581 73
839 2252 42
1891 2426 12
1526 1714 93
2835 3903 85
422 1557 100
491 4884 98
22 1475 6
4798 5217 76
1585 2464 72
445 4057 13
1182 3081 68
553 4876 84
22 2904 99
600 4693 30
949 4187 47
187 695 61
3375 3502 8
1602 4324 19
4126 4303 6
710 953 60
1893 3096 64
1964 5028 9
4014 4157 52
4064 5036 45
657 2273 57
1527 2464 74
2916 3529 38
603 1785 87
2952 3255 96
4598 5024 95
4953 5062 46
2948 3433 98
2472 3234 59
2478 3114 5
3043 4022 56
896 902 59
1313 3988 48
3357 3664 4
451 1940 10
3020 3479 12
1193 1459 35
1480 2278 55
3149 3178 94
4990 5046 21
2651 3279 73
401 3972 4
2154 3183 34
974 2708 79
2867 4240 6
751 2798 96
251 2040 10
2266 4031 22
46 363 46
598 5147 86
1352 4680 21
791 4103 21
123 846 44
4281 5179 3
1976 3337 34
401 764 68
503 4417 31
94 3205 48
43 2533 43
1604 4661 10
2661 4698 6
1565 2123 55
186 5091 62
585 3126 26
916 2523 36
2670 3564 7
3872 4713 2
58 363 18
1662 2966 93
743 981 59
4847 5128 82
149 2286 30
908 3659 100
1634 3506 5
55 1643 85
4775 4911 61
1189 2806 10
2389 2501 25
3526 4607 74
916 1748 61
974 1964 31
1304 1586 35
3065 4768 20
2059 3899 61
3254 4268 79
235 4429 27
3798 4974 45
934 4680 63
1192 4891 48
133 2616 44
1079 4112 2
2808 4694 95
443 2433 43
1061 2199 23
1761 2368 96
2811 4898 56
577 1875 11
3574 4411 30
895 2954 12
725 2975 99
2866 4980 55
2195 5028 70
1157 4454 34
115 1643 45
1433 2500 72
966 4408 31
4497 4885 1
2173 2754 30
1001 4205 65
779 3851 65
447 3058 92
1091 4886 32
129 2298 14
4054 4328 99
2916 4934 23
2250 2540 79
285 4156 36
977 3685 81
4323 5233 23
1031 3837 39
761 4413 61
2976 4243 36
1943 2107 1
1576 3358 91
3043 4057 51
2583 4694 20
1903 3664 30
316 3043 76
1271 3231 77
3845 4564 32
445 932 88
3096 4157 94
1050 3357 68
254 1324 31
2802 3476 3
3 770 32
1813 4232 96
895 3254 12
1504 3272 97
484 794 51
2399 2478 44
3685 3959 87
3308 3963 68
1445 5213 65
1280 1609 82
3635 4268 90
545 1562 98
2242 2821 8
548 975 12
2250 2542 13
696 3496 57
1869 2832 32
1907 2267 5
2786 2902 49
2713 3889 65
1670 3988 15
186 4169 88
1009 1638 74
3392 4076 93
421 4013 21
1634 3327 62
2655 2763 25
932 2866 63
1267 2888 22
4919 5056 90
720 2039 32
1638 4115 82
1762 4376 63
709 1435 23
3853 4109 45
1571 4412 54
2949 3151 35
554 4455 58
845 2605 29
2116 3758 31
2795 2902 28
2464 3745 98
1133 4235 67
1540 2649 22
3271 4883 61
504 3799 56
1464 2927 92
1904 4974 31
302 2732 55
1042 1324 59
1101 4247 79
893 1686 94
2186 4838 61
1122 4367 70
659 1675 53
987 3642 60
501 1234 58
152 2370 51
1030 5058 65
2322 3755 66
3500 4680 9
732 4893 22
2228 2617 6
1226 2729 48
1247 4303 57
2957 4985 61
2523 4894 60
2646 3092 39
117 2085 21
1280 1456 81
2019 4531 65
1009 3315 83
83 3446 4
633 2142 86
3197 5142 70
1714 3526 25
1227 2777 95
1554 4117 12
1361 2177 49
2821 3043 31
2254 2258 9
127 196 18
3058 4288 43
2 4547 10
2914 4025 8
567 3710 96
2500 2672 73
3156 4571 92
2573 3567 51
371 1828 26
989 4028 84
1589 3736 20
2915 3476 6
782 2850 41
1352 4232 5
749 3083 79
445 2866 66
1396 2996 57
3912 4710 91
2390 3555 74
4152 5055 96
4489 4934 86
554 5210 93
558 3745 12
1504 1969 46
1940 2164 77
2989 3478 34
977 4268 92
670 4957 88
2242 4166 73
4934 5206 5
1387 4232 90
254 751 90
4412 4734 99
3601 4928 56
1240 4475 64
343 679 25
1400 3043 80
2434 4973 44
1571 2555 85
934 4232 47
941 4550 70
1653 3216 64
6 5097 84
1962 2602 5
104 923 64
2146 4556 27
1836 5050 15
757 2559 19
1017 3192 40
281 5048 76
1555 2059 57
2158 2905 32
2031 3236 22
2249 2250 18
1585 3305 69
548 4139 100
519 3763 9
523 1009 15
751 757 99
1508 1934 75
2615 5204 82
1572 4531 8
190 3269 12
2145 5158 30
497 750 6
751 3530 40
1113 3866 74
2198 4974 45
523 1684 90
538 4886 89
3493 4980 92
2713 3548 68
366 2562 49
1562 3682 65
1951 4945 95
2750 4317 88
2059 3635 73
3529 4489 61
458 3404 15
2761 2883 51
757 4912 20
933 4541 69
3503 5185 87
3287 3472 70
895 3685 39
1060 2861 46
320 2995 84
1983 4945 87
762 4761 8
1091 4073 11
4527 4768 42
3461 3971 47
909 1881 5
200 2802 83
609 4891 75
485 4537 13
1277 3489 49
896 1441 22
4157 4945 81
598 3891 34
4412 4541 18
2488 3777 86
1555 1782 48
1524 2481 70
1089 4682 2
3770 4116 91
3 4655 77
2625 3493 5
5 2602 38
1565 3693 45
3509 5146 10
548 1170 27
3604 3909 26
133 4474 30
1668 2423 48
83 3795 37
8 4085 42
3829 4515 3
56 1700 85
600 1387 28
2477 4281 13
440 4767 28
3609 4391 75
2684 4105 38
2059 4156 30
1450 2418 5
2478 3970 57
2446 4204 43
494 2492 27
194 2651 30
4858 4919 70
1342 3606 53
3204 5107 92
147 4057 75
732 1796 73
846 3080 35
589 1282 2
239 4410 28
3822 5097 80
1029 3062 2
4559 5178 4
499 954 36
2165 4939 27
4201 4888 76
3798 5231 14
113 2693 33
1352 4583 72
1192 3892 65
177 4567 75
534 2140 83
469 3381 65
199 2485 63
685 991 31
941 3788 16
3469 5019 11
3085 3436 96
3500 4232 93
1841 2434 98
2291 3260 90
1298 2955 22
3530 4934 57
1659 2905 63
318 1089 20
120 1181 46
2472 3138 27
2329 3412 52
607 3077 75
569 2399 71
2638 2989 40
1917 2070 66
3745 5026 86
1448 1449 70
271 1934 28
123 147 61
598 3500 87
2277 4680 96
1941 2027 79
474 1951 10
10 147 58
472 2042 95
775 2555 9
2267 4541 23
1896 4311 12
1189 2567 47
120 5240 49
137 3604 64
896 4082 19
1854 4744 71
1562 4489 84
1420 2689 82
1643 1833 43
548 777 46
3735 3736 46
1449 2856 20
2460 2717 98
1031 5020 50
932 2552 25
2485 2653 85
2140 5141 86
123 2526 4
3800 5119 72
1933 1934 50
1907 4541 63
199 5173 59
2808 4579 40
3448 4975 12
917 4997 25
3449 5065 73
4473 4651 79
1634 1754 21
752 2935 56
4166 5147 94
928 3436 29
633 3180 32
149 3255 3
2414 3309 36
2798 4909 40
1470 1949 52
3143 5221 39
2137 4741 93
2415 4957 83
4584 4616 25
3222 4133 92
494 1555 98
4452 4790 91
1344 4038 59
1494 2992 27
2562 3554 89
1298 1893 68
2242 4323 42
2165 4248 80
444 4072 37
685 2570 74
721 1309 53
847 3572 30
378 1494 65
1855 4970 44
1767 4109 79
2537 5225 21
2552 4680 21
2953 3387 71
2298 3133 48
83 3490 52
326 3470 45
1284 3419 76
1438 3308 63
22 1951 98
1112 2230 31
165 3990 94
2520 2797 18
2471 4768 6
79 4255 33
4232 5147 40
303 3962 96
1719 3604 6
394 474 21
2297 4537 85
147 932 50
474 4014 81
1504 2795 88
1472 2562 35
2886 3104 83
586 1189 28
2620 4144 17
42 3389 64
1840 3575 64
317 819 99
982 4507 10
386 1720 55
4126 4986 17
1950 3418 5
4819 4972 62
1375 1959 77
3436 4434 43
724 3790 23
1001 1352 64
1619 4232 82
1501 1575 55
1009 3154 46
2956 4105 70
408 2332 41
445 2552 28
2641 3587 99
1416 2581 22
1913 3998 18
139 3863 29
1395 3770 84
4208 4676 89
3303 3346 24
2866 4166 17
2027 3202 20
715 3580 74
1869 3185 33
2160 5201 26
113 4243 83
291 1473 11
965 3982 58
1998 3197 36
751 3576 22
3146 4888 71
1046 4507 94
720 4569 42
1026 4174 13
598 4980 47
418 2186 69
316 1605 30
1138 2543 58
937 1207 15
662 2916 43
3737 4323 87
755 1324 62
1089 1856 60
2959 3037 7
610 2854 77
2128 2545 82
4726 4815 10
12 89 34
3337 3825 21
2832 4017 30
608 5096 29
1837 4506 98
2021 3879 43
3006 4014 73
519 2861 75
761 5214 78
22 4014 69
87 4582 40
2640 4467 28
1324 1410 63
532 4998 7
1629 4532 92
445 934 22
959 1284 6
2294 4427 22
183 1395 37
1230 3913 100
954 1308 59
1568 4957 26
2991 4282 64
1782 2861 28
1112 3320 61
1297 1344 4
930 5180 39
1036 5105 50
2474 3714 81
775 3866 96
2492 4529 94
2573 3763 83
541 2146 2
2996 5195 40
2272 3574 39
746 1351 42
2693 3324 40
285 1202 18
1840 2224 97
1158 2268 3
1324 2667 32
1102 3613 32
919 4745 3
190 940 19
4737 4790 26
147 2866 28
589 2339 71
268 981 34
2553 2989 5
998 1410 57
1508 2181 74
2676 3257 74
752 4087 40
1030 1836 91
2089 2715 63
2741 3088 16
1781 2254 78
521 2954 18
1009 4246 10
494 1893 44
3849 4054 86
2488 2900 77
4087 4403 97
998 1915 42
2087 2608 82
241 3548 36
1134 1794 1
1497 4412 60
1552 4891 8
463 1713 23
2812 3770 11
78 3452 51
336 375 40
4909 4934 6
303 4936 54
1072 1845 46
849 3462 22
1951 3522 4
3866 4412 99
431 1351 77
1283 3060 42
111 948 6
436 4863 36
2754 4594 21
1770 2578 45
492 2032 45
2243 4492 46
998 2667 26
2444 4642 27
2090 3622 13
3685 4268 40
281 1401 77
4365 4462 18
2143 3031 9
1331 2955 45
502 2715 66
1331 3899 93
1983 3522 96
1030 3054 97
1381 4657 29
2253 3514 30
474 895 58
1378 4729 60
1345 1497 93
429 4217 37
2866 4508 31
194 418 69
169 715 43
1431 2520 50
2018 2599 90
2518 4628 83
2912 4803 72
1352 1813 82
432 3385 86
521 3254 18
1327 3636 98
1902 4939 74
2305 2760 24
1803 4797 91
1902 3587 90
1714 2559 86
2925 3541 21
312 4359 24
2552 4232 5
2997 4938 2
1274 2129 36
1555 2845 19
3215 4737 43
433 696 4
992 1648 17
133 2331 99
2596 4667 64
4094 4241 60
53 1520 32
214 4541 80
1270 4152 3
1021 2919 23
1884 3011 40
240 1637 18
2280 4784 57
2254 3364 11
2904 3833 34
3997 5099 39
627 1331 13
3489 4607 27
1400 1605 34
1464 5005 18
4177 5058 22
3021 3377 9
676 5147 4
934 1813 24
380 3021 86
1643 3345 47
2354 2859 26
2981 3743 91
316 1400 45
1334 4909 56
1953 2914 30
3043 4680 42
2210 4814 97
191 1457 39
2195 3200 94
2512 3446 3
3005 3235 99
954 4936 35
2905 3920 44
690 1848 55
22 895 46
2665 3659 67
1283 2915 77
676 1974 63
517 4956 28
310 3895 74
3559 4976 70
913 3628 28
394 1983 74
3493 4166 54
3805 4974 62
1429 4974 6
2982 3018 97
2026 4144 3
3742 3915 6
401 4656 32
1506 2728 11
2572 4819 4
3399 4598 84
1435 2675 9
3738 3992 91
46 3607 94
5043 5070 72
433 4671 79
1824 3157 62
1343 1663 53
664 4042 47
4152 4281 38
3445 4817 33
2856 4636 97
676 2598 71
801 3936 92
2601 2602 14
463 4889 15
680 1504 97
3642 5234 29
3328 4074 75
467 2045 91
3891 4022 44
857 2089 29
1766 3039 58
3367 4815 81
975 1964 62
3635 3763 5
171 1797 99
3544 4638 59
569 3114 26
1324 2763 64
2444 2725 38
58 3607 66
2783 3071 29
2486 3991 62
554 725 48
454 2862 77
932 3493 22
606 1413 56
732 1348 57
998 2798 53
2905 3494 2
2328 4302 51
3706 4077 44
3797 3941 53
2635 4988 30
491 3436 82
1232 1771 48
1420 5050 19
1643 4968 38
206 1208 71
2835 4919 57
1760 2486 71
2806 3176 27
282 888 87
1869 3750 38
1964 4130 43
1060 1475 84
2885 4611 71
2105 2931 31
394 977 72
1230 4183 90
1060 2904 77
4152 4552 45
1349 1469 41
252 301 78
1167 5066 48
2630 4432 23
760 5172 33
2195 5065 99
3761 5169 13
418 978 33
949 1974 26
1737 3757 65
1471 3350 100
695 3746 76
614 1167 22
182 1732 35
2915 4935 9
751 1334 8
937 1661 33
2964 4476 25
57 633 77
4072 4251 48
1189 1514 46
3003 3608 78
1817 5135 71
248 1275 12
1316 4370 35
1501 3636 92
200 3020 89
2786 3165 20
1936 2703 16
1527 2227 45
2633 5020 12
2261 2954 58
2610 3071 66
91 1680 30
4221 4599 83
1947 4532 50
978 1761 4
3093 4628 8
2765 4467 3
111 3953 91
992 2401 18
3316 4470 35
521 3685 45
59 4205 63
3239 3641 55
2795 3165 99
2027 4264 74
1309 4403 79
2241 4957 89
598 2821 44
1673 4541 9
1927 2253 87
1414 2896 15
896 1029 18
829 913 69
250 3318 5
3628 5172 41
716 2602 79
445 3493 25
3040 3928 65
2667 4607 45
1167 1286 88
4752 5174 19
3459 3860 98
697 5176 48
2505 4985 49
1368 3752 41
1347 3099 89
1100 2896 81
2210 4305 44
2013 4628 28
293 4382 26
2195 4130 4
1331 3635 5
1831 4424 18
401 1386 42
4823 5122 36
1893 2845 97
701 2995 95
2252 2254 79
147 2552 90
4126 4320 95
487 3329 39
2143 2222 56
164 3028 9
977 3763 7
657 2292 80
3631 4599 93
2577 3425 61
2732 4500 41
762 4884 99
2603 2995 57
964 1168 89
36 3712 69
2059 3096 10
4744 4883 24
3043 4232 26
1951 3635 25
2303 4979 85
2235 2359 37
2490 4613 60
1921 4968 56
908 1495 12
4891 4920 10
778 1205 52
1354 5125 48
1406 3652 19
987 2990 76
707 1460 86
2029 4816 20
446 447 74
1983 3635 17
1298 3833 48
285 2581 61
1941 2311 7
2728 3624 25
1934 4752 87
3150 4919 22
656 3988 81
1818 1870 97
1475 2954 92
292 3912 5
4779 5080 58
1442 3750 1
3493 4323 23
1947 3993 87
147 934 84
1266 3241 92
1232 3806 43
2725 4731 51
893 1347 31
2433 2841 69
4166 4980 55
1195 1472 18
1478 3770 57
2773 3170 2
120 4277 78
142 1953 52
4323 4407 81
1088 3506 79
3754 4608 59
3693 4691 79
1927 3362 40
1974 2178 69
2143 3124 90
3903 4454 60
1534 3592 67
194 229 56
1622 4184 59
1482 2601 8
1067 3335 21
2592 2679 44
1951 4156 82
655 2762 8
2527 3786 48
598 4166 9
542 3496 83
316 2488 41
3627 4963 57
1984 4910 23
1940 2417 78
1915 4909 67
325 1632 68
1334 1714 41
1865 4017 53
3197 4642 70
1983 4156 74
1475 3254 92
2464 4152 17
4232 4980 1
35 2454 52
757 1324 24
71 3701 67
2389 4342 22
2147 5125 31
431 616 82
2181 4753 61
1415 3791 61
3777 5147 35
4916 4977 54
275 1976 66
1240 1946 71
1617 4550 26
1795 3344 42
720 3404 37
1008 4602 31
2277 3777 45
216 3979 88
751 4489 43
3157 4320 56
2915 3793 95
3025 3971 31
236 555 100
1008 5208 33
124 1015 48
3693 4820 72
2186 3375 90
830 3516 51
1991 4737 99
1039 2100 58
1481 2349 93
117 2651 43
696 2771 32
1454 3004 91
2518 2742 21
1139 1721 15
2230 3320 19
3931 4971 17
4598 5177 96
3005 4758 90
2092 2729 94
892 1472 25
845 5147 43
954 4959 26
995 2839 57
9 2552 12
3770 4323 10
961 2560 60
720 1414 7
527 2498 52
3470 4987 98
998 3530 97
1003 4991 89
316 598 11
255 2840 34
2733 3785 17
1431 5233 71
2022 2735 26
1247 3294 4
3738 5100 27
1847 2502 40
519 2904 6
4442 4596 83
4434 4608 39
1428 4516 89
4532 4994 39
2554 3590 53
696 2846 7
2332 4516 13
2646 4256 27
894 4569 36
945 4491 91
235 5130 44
1527 3017 75
120 696 1
558 4152 31
1784 4819 76
2138 4512 31
845 1974 2
1352 4137 90
2726 4349 88
616 3114 83
1482 1666 13
3962 4673 12
1336 1344 13
825 2858 10
1277 2655 71
1782 2904 59
952 3788 57
457 1021 73
1489 2483 19
1526 1915 10
494 3833 24
2385 4214 22
1021 2117 89
22 394 29
1989 4135 3
2665 3108 100
534 2617 92
83 1955 57
3265 5117 53
1568 2415 12
317 1214 14
1371 2585 95
3906 4412 39
611 1260 10
1737 3601 13
9 934 6
2254 4062 77
1585 3745 49
1770 3485 64
2211 2577 99
382 2137 20
709 3320 68
2672 2914 19
83 454 40
2002 2135 6
2226 3034 33
823 3157 31
951 4244 78
1143 3090 12
1918 2541 4
1943 2009 35
1583 2403 73
4552 4620 1
963 5096 34
4025 4784 52
1813 2277 61
2637 4426 38
3224 3228 69
3476 4673 46
1976 3781 82
1601 1618 86
2667 3489 39
1176 1856 57
1305 2101 21
633 893 53
4314 4815 38
2653 3091 39
211 2847 89
940 4997 38
4831 5037 39
1270 4600 19
158 2031 74
2458 3861 84
55 115 9
4103 4970 32
1135 4007 53
475 4929 67
83 668 78
1684 4130 63
71 4153 51
162 1222 45
893 3099 15
4139 5065 63
932 1813 62
839 2540 38
1882 2935 86
2915 3479 57
1750 4032 43
2625 3144 72
3346 4709 28
545 4909 97
291 1672 94
123 4152 46
404 718 79
3820 4121 26
1902 5147 10
1420 1947 68
10 4152 43
2900 5147 48
3204 4635 68
83 2195 37
1448 3373 78
3522 3899 14
4790 4927 98
750 1049 32
155 427 13
2845 3833 5
3020 4673 10
4009 4535 23
3082 3392 55
231 3754 28
1475 3685 19
321 3934 78
990 3012 43
454 3449 56
1846 4578 1
4761 4884 68
977 2861 73
4214 4217 72
673 4687 91
1228 5141 14
1464 4240 13
739 1465 63
133 4205 57
3030 5217 68
1100 1414 87
3664 4539 96
1831 4946 92
3115 4642 28
304 1844 21
2443 3367 21
749 1346 50
1324 5206 95
3342 3502 85
1086 1548 31
2538 4770 17
1720 4853 70
598 4323 78
1247 3891 53
75 1755 9
1088 2494 75
522 585 76
1290 4608 75
1800 4411 36
3074 4673 84
249 341 65
1179 4131 25
31 3318 16
4404 4438 19
1113 4569 25
623 3747 61
628 3390 47
3451 5152 14
2224 3658 79
2564 5147 32
1443 5210 52
521 2538 46
1334 2916 75
676 4980 65
4006 5085 80
3754 4434 1
59 4552 62
1974 4600 43
2179 5215 53
673 2914 50
1091 1918 76
3051 3367 69
1737 3723 87
1663 1719 25
2118 4832 51
3242 4613 72
3421 4043 31
1975 5055 9
9 2464 16
1472 2205 66
11 1538 36
4366 4461 32
998 5206 89
3165 4509 17
445 1813 65
3581 4866 82
457 3726 58
2980 4961 66
83 2708 58
2071 3320 90
1563 2617 91
215 2500 14
1513 2024 60
1934 4606 5
932 2242 55
2725 3115 79
1526 2798 21
147 3493 87
1122 2123 22
308 2206 99
499 3962 72
2538 3959 30
3763 3833 63
3449 3689 81
3346 3438 21
1963 4281 79
676 2464 93
2525 4247 23
2344 4319 36
222 1582 25
736 4833 26
2422 4302 65
4787 4999 29
1238 4481 4
2673 5192 76
3005 3348 20
1134 2746 85
845 3384 72
3337 4076 88
1532 3908 77
1831 4422 84
3277 5205 21
596 2676 17
2909 3334 6
10 1400 59
4557 4558 2
4552 4600 61
531 1856 62
3963 4968 58
11 2610 60
530 5215 34
924 1176 85
667 1184 54
401 3129 73
2927 4087 65
1418 2387 86
501 1668 36
2453 3097 41
1062 3897 20
1934 2054 21
2859 3877 87
1802 2812 15
3434 4889 16
2494 2725 88
393 4838 78
2538 3006 29
1313 1947 51
491 2996 2
532 3279 84
1896 2252 9
212 2143 52
411 1036 2
3822 4947 30
111 4598 56
474 3899 26
3685 3763 55
1441 4082 14
1060 1951 76
332 5169 14
1196 3395 40
2714 3296 15
4745 4767 83
991 2570 60
1083 1242 36
2242 3043 82
3777 3891 83
1414 2878 9
3381 4236 72
3443 4507 1
2954 3522 97
2277 2900 36
2693 4523 23
823 2725 87
1283 1438 68
1363 3410 72
3515 4372 38
12 4684 49
1882 4087 70
4942 5195 66
1868 2205 42
242 4711 38
3622 4734 9
1737 4928 72
1563 5052 86
939 4071 65
